Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate
81085220,F,56,caucasian,College,25K --50K,North,Airport Hotels,2/7/2016,2/9/2016,11/26/2015,2,2,1,HB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,40,137
68631781,F,60,caucasian,Mid-School,50K -- 100K,South,Resort,2/7/2016,2/8/2016,11/12/2015,3,1,1,HB,No,No,No Deposit,Agent,No,No-Show,No,0,146
2550315,M,56,Asian American,Grad,50K -- 100K,South,Resort,2/7/2016,2/8/2016,7/29/2015,2,2,1,HB,No,No,Refundable,Online,No,Canceled,Yes,25,197
97927863,M,38,African American,Mid-School,25K --50K,West,Airport Hotels,2/7/2016,2/9/2016,9/23/2015,2,2,1,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,30,179
84295316,M,33,African American,Grad,25K --50K,West,Airport Hotels,2/7/2016,2/9/2016,11/28/2015,5,1,0,FB,No,No,No Deposit,Direct,Yes,No-Show,Yes,20,204
15045821,M,53,Asian American,College,50K -- 100K,East,Airport Hotels,2/7/2016,2/8/2016,9/21/2015,2,3,0,BB,No,No,Refundable,Agent,Yes,Check-In,Yes,40,233
37918739,F,63,Asian American,High-School,50K -- 100K,South,Airport Hotels,2/7/2016,2/10/2016,11/22/2015,2,2,0,BB,No,No,No Deposit,Online,Yes,No-Show,Yes,30,146
59079882,F,43,African American,High-School,<25K,South,Resort,2/7/2016,2/10/2016,10/3/2015,3,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,149
24458929,M,18,caucasian,Mid-School,50K -- 100K,East,Resort,2/7/2016,2/9/2016,1/7/2016,3,2,0,FB,No,No,Non-Refundable,Direct,Yes,Check-In,Yes,5,249
35419749,F,69,Asian American,Mid-School,25K --50K,South,City Hotel,2/29/2016,3/3/2016,12/3/2015,3,2,0,FB,Yes,No,No Deposit,Online,Yes,No-Show,Yes,30,110
82914886,M,41,African American,College,50K -- 100K,East,City Hotel,2/7/2016,2/8/2016,11/28/2015,4,2,0,FB,No,No,Refundable,Online,Yes,No-Show,No,0,120
25613974,F,68,Asian American,College,>100K,West,City Hotel,2/7/2016,2/9/2016,11/7/2015,2,1,1,BB,No,No,No Deposit,Direct,Yes,Check-In,No,0,180
83352148,F,48,Asian American,College,25K --50K,East,Airport Hotels,3/12/2017,3/13/2017,10/16/2016,1,1,2,HB,Yes,No,Refundable,Direct,Yes,Check-In,Yes,5,101
71606596,F,43,Latino,College,<25K,South,City Hotel,2/7/2016,2/9/2016,1/11/2016,5,1,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,30,202
25283030,M,33,African American,College,25K --50K,West,Resort,2/7/2016,2/8/2016,7/25/2015,2,2,0,HB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,15,105
11826576,M,25,African American,College,<25K,East,Resort,2/7/2016,2/8/2016,9/10/2015,2,2,0,FB,No,No,No Deposit,Online,No,Check-In,No,0,228
92888771,M,31,African American,Grad,25K --50K,West,Resort,2/7/2016,2/10/2016,12/29/2015,2,2,1,FB,No,No,No Deposit,Direct,Yes,Canceled,Yes,5,188
93147929,F,30,caucasian,Grad,50K -- 100K,South,Airport Hotels,2/7/2016,2/9/2016,11/28/2015,2,1,1,BB,No,No,No Deposit,Online,No,No-Show,Yes,5,195
91486740,F,43,Latino,Grad,25K --50K,West,Airport Hotels,2/7/2016,2/8/2016,10/18/2015,2,3,1,BB,No,No,No Deposit,Direct,Yes,Canceled,Yes,25,205
73722580,F,51,caucasian,High-School,>100K,South,Resort,2/7/2016,2/9/2016,12/31/2015,3,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,40,135
65648060,M,46,African American,High-School,50K -- 100K,North,Resort,2/29/2016,3/1/2016,2/8/2016,2,1,0,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,176
32583508,M,53,Latino,College,<25K,South,City Hotel,2/8/2016,2/9/2016,8/29/2015,2,1,1,HB,Yes,Yes,No Deposit,Online,Yes,Check-In,No,0,207
71811316,F,57,African American,College,50K -- 100K,North,Airport Hotels,2/8/2016,2/9/2016,12/24/2015,1,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,176
20342692,M,64,Latino,Mid-School,>100K,West,Airport Hotels,2/8/2016,2/9/2016,7/16/2015,2,2,0,BB,Yes,No,No Deposit,Agent,No,Check-In,Yes,15,208
85212722,M,43,African American,Mid-School,>100K,South,Airport Hotels,2/8/2016,2/9/2016,11/11/2015,3,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,230
13878667,F,29,Latino,College,25K --50K,East,Airport Hotels,2/8/2016,2/9/2016,12/11/2015,1,1,2,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,20,127
1962741,M,53,caucasian,Grad,25K --50K,West,City Hotel,2/8/2016,2/10/2016,7/29/2015,2,1,0,BB,Yes,Yes,No Deposit,Direct,No,Check-In,Yes,20,176
79047529,M,46,Asian American,Mid-School,25K --50K,West,City Hotel,2/8/2016,2/9/2016,11/26/2015,1,2,0,FB,No,No,No Deposit,Direct,Yes,Check-In,Yes,30,202
38879036,F,58,caucasian,College,25K --50K,North,City Hotel,2/29/2016,3/2/2016,9/26/2015,2,3,1,HB,No,No,No Deposit,Online,No,Check-In,Yes,10,209
19061073,F,31,Latino,Mid-School,25K --50K,South,Resort,2/8/2016,2/9/2016,9/27/2015,2,1,0,FB,Yes,Yes,No Deposit,Direct,Yes,Check-In,Yes,20,165
69533970,M,60,caucasian,Mid-School,25K --50K,North,City Hotel,2/8/2016,2/10/2016,10/9/2015,3,1,0,FB,No,No,Refundable,Online,No,Check-In,Yes,25,241
26777996,M,38,caucasian,High-School,50K -- 100K,South,Resort,2/8/2016,2/12/2016,8/17/2015,4,3,0,HB,No,No,Refundable,Online,No,Canceled,Yes,5,235
46905163,M,34,African American,Grad,25K --50K,South,Airport Hotels,2/8/2016,2/9/2016,10/29/2015,3,1,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,201
23263579,F,55,Latino,High-School,50K -- 100K,North,Resort,2/8/2016,2/10/2016,12/17/2015,1,2,0,FB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,218
69920341,F,27,Latino,High-School,>100K,West,City Hotel,2/8/2016,2/9/2016,10/3/2015,1,3,0,HB,Yes,No,No Deposit,Direct,No,Canceled,Yes,20,153
53937879,F,32,Asian American,College,50K -- 100K,South,Airport Hotels,2/8/2016,2/9/2016,1/6/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,122
12403083,F,47,Latino,Mid-School,50K -- 100K,West,Airport Hotels,2/8/2016,2/11/2016,12/9/2015,2,2,1,BB,Yes,No,Refundable,Online,No,Check-In,Yes,10,202
30874728,M,43,caucasian,College,>100K,West,City Hotel,2/8/2016,2/10/2016,12/6/2015,3,1,1,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,170
17721856,F,66,Latino,College,25K --50K,East,Resort,2/8/2016,2/11/2016,1/12/2016,4,3,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,128
79708207,F,68,caucasian,High-School,25K --50K,South,City Hotel,2/8/2016,2/10/2016,10/22/2015,3,1,0,BB,No,No,No Deposit,Online,Yes,No-Show,No,0,123
78363788,M,48,African American,High-School,50K -- 100K,South,Resort,2/8/2016,2/10/2016,12/5/2015,2,1,0,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,20,162
46583366,F,62,African American,Grad,25K --50K,East,Airport Hotels,2/8/2016,2/11/2016,11/2/2015,2,2,0,FB,No,No,Non-Refundable,Direct,Yes,Canceled,Yes,40,236
99867558,F,57,Latino,College,25K --50K,West,City Hotel,2/8/2016,2/9/2016,9/4/2015,2,2,0,HB,No,No,Refundable,Agent,Yes,Canceled,Yes,20,165
451114,F,25,caucasian,College,25K --50K,West,Resort,2/8/2016,2/10/2016,7/22/2015,2,2,0,FB,No,No,No Deposit,Direct,Yes,Canceled,No,0,155
90695502,F,37,caucasian,Mid-School,25K --50K,South,Airport Hotels,2/8/2016,2/9/2016,10/4/2015,2,1,0,HB,Yes,Yes,Refundable,Online,Yes,Check-In,Yes,15,144
69872600,M,60,Latino,Grad,>100K,North,Resort,2/8/2016,2/9/2016,12/2/2015,2,1,0,BB,No,No,Refundable,Online,Yes,Canceled,No,0,144
44335248,M,51,caucasian,Grad,50K -- 100K,East,Resort,2/29/2016,3/2/2016,7/25/2015,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,25,127
36231842,M,22,African American,High-School,50K -- 100K,South,Airport Hotels,2/9/2016,2/13/2016,10/3/2015,2,1,1,BB,No,No,No Deposit,Direct,No,Check-In,Yes,30,126
40922034,F,23,Latino,College,50K -- 100K,East,Resort,2/9/2016,2/10/2016,10/7/2015,3,1,1,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,113
73518554,M,44,caucasian,College,50K -- 100K,North,Resort,2/9/2016,2/11/2016,1/24/2016,3,1,0,HB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,5,191
25743854,F,44,Latino,Grad,25K --50K,South,City Hotel,2/9/2016,2/11/2016,10/9/2015,2,3,0,FB,No,No,No Deposit,Direct,Yes,Check-In,No,0,247
20123023,M,33,caucasian,Mid-School,<25K,South,Resort,2/9/2016,2/10/2016,8/13/2015,1,3,0,FB,Yes,Yes,Refundable,Agent,Yes,Check-In,Yes,5,157
46237250,M,70,African American,College,<25K,West,City Hotel,2/9/2016,2/10/2016,1/4/2016,1,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,30,180
54214621,M,66,caucasian,College,50K -- 100K,South,Resort,2/9/2016,2/10/2016,8/2/2015,5,2,1,HB,No,No,Refundable,Direct,Yes,No-Show,Yes,25,204
79556777,F,49,Latino,College,25K --50K,South,Airport Hotels,2/9/2016,2/10/2016,10/15/2015,5,3,1,HB,No,No,Refundable,Online,Yes,Canceled,Yes,10,146
72969234,M,29,caucasian,College,>100K,South,City Hotel,2/9/2016,2/10/2016,11/15/2015,2,1,0,FB,Yes,No,No Deposit,Online,No,Canceled,No,0,211
24993947,M,63,Asian American,College,<25K,East,City Hotel,2/9/2016,2/12/2016,9/23/2015,5,2,1,FB,Yes,No,Refundable,Online,Yes,Check-In,Yes,10,157
30413801,F,62,Asian American,College,25K --50K,South,Airport Hotels,2/9/2016,2/10/2016,11/8/2015,2,2,0,FB,Yes,Yes,No Deposit,Online,Yes,No-Show,Yes,20,103
64661423,M,66,Latino,Grad,25K --50K,South,Resort,2/9/2016,2/11/2016,10/25/2015,2,3,0,FB,No,No,Refundable,Agent,No,Check-In,Yes,10,120
61921368,F,28,African American,Mid-School,50K -- 100K,South,City Hotel,2/9/2016,2/11/2016,10/3/2015,1,1,1,HB,No,No,No Deposit,Agent,Yes,Check-In,Yes,5,248
65697189,M,42,caucasian,High-School,<25K,West,Resort,2/9/2016,2/13/2016,10/11/2015,5,1,0,BB,No,No,Refundable,Online,No,Canceled,No,0,122
5336531,M,39,Latino,College,50K -- 100K,North,Airport Hotels,2/9/2016,2/13/2016,12/3/2015,1,1,1,BB,No,No,No Deposit,Agent,No,Check-In,Yes,20,240
87213443,M,62,Latino,College,50K -- 100K,South,Resort,2/9/2016,2/11/2016,10/4/2015,1,3,0,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,10,223
53901877,F,57,African American,College,>100K,South,Airport Hotels,2/9/2016,2/12/2016,8/22/2015,3,1,0,FB,Yes,No,No Deposit,Direct,No,Check-In,Yes,40,177
1603037,M,54,Latino,Mid-School,>100K,South,Airport Hotels,2/9/2016,2/11/2016,8/18/2015,1,2,0,HB,Yes,No,Refundable,Online,Yes,Canceled,Yes,10,158
80976676,F,46,Asian American,Grad,50K -- 100K,South,Airport Hotels,2/9/2016,2/13/2016,1/22/2016,2,1,0,BB,No,No,No Deposit,Agent,No,Check-In,Yes,10,222
43948382,M,21,Latino,Grad,25K --50K,West,Resort,2/9/2016,2/13/2016,8/2/2015,2,1,1,BB,Yes,No,No Deposit,Online,No,Canceled,Yes,25,109
81271784,F,23,Latino,Mid-School,25K --50K,North,Airport Hotels,2/9/2016,2/12/2016,12/7/2015,4,1,1,BB,No,No,Refundable,Direct,Yes,Canceled,Yes,10,121
71285468,M,67,Latino,College,>100K,South,Resort,2/9/2016,2/11/2016,8/16/2015,2,2,0,BB,Yes,No,Refundable,Online,Yes,Check-In,Yes,20,210
48092882,M,68,caucasian,College,25K --50K,North,City Hotel,2/9/2016,2/12/2016,12/10/2015,1,2,1,BB,Yes,Yes,No Deposit,Online,No,Check-In,Yes,10,151
71936021,M,36,caucasian,High-School,<25K,West,Airport Hotels,2/9/2016,2/10/2016,9/11/2015,3,1,0,BB,Yes,No,No Deposit,Agent,No,No-Show,No,0,139
65294103,F,38,Latino,High-School,50K -- 100K,South,Resort,2/9/2016,2/10/2016,12/18/2015,3,2,0,FB,Yes,No,No Deposit,Direct,Yes,Canceled,No,0,164
78013395,M,70,caucasian,Grad,<25K,East,City Hotel,2/9/2016,2/12/2016,7/24/2015,2,1,0,FB,Yes,No,Non-Refundable,Direct,Yes,Canceled,Yes,20,181
62331492,M,46,caucasian,Mid-School,>100K,South,Resort,2/9/2016,2/11/2016,1/9/2016,1,1,1,HB,Yes,No,No Deposit,Online,No,Canceled,Yes,20,127
52886784,M,20,caucasian,High-School,50K -- 100K,West,Resort,2/9/2016,2/10/2016,10/1/2015,3,2,1,BB,No,No,Refundable,Online,Yes,Canceled,Yes,20,184
68238631,F,26,African American,Grad,25K --50K,East,Airport Hotels,2/9/2016,2/10/2016,12/5/2015,2,1,0,BB,No,No,Refundable,Online,Yes,Canceled,No,0,176
90429603,M,23,caucasian,High-School,25K --50K,South,Resort,2/9/2016,2/11/2016,1/15/2016,2,2,1,FB,Yes,No,No Deposit,Direct,Yes,Check-In,Yes,10,146
42901589,M,31,Asian American,Grad,>100K,North,Airport Hotels,2/9/2016,2/13/2016,11/17/2015,3,2,2,FB,No,No,No Deposit,Agent,Yes,Canceled,Yes,15,167
59187277,F,62,Latino,Mid-School,>100K,West,Airport Hotels,2/9/2016,2/11/2016,8/2/2015,3,1,0,FB,No,No,No Deposit,Agent,No,Check-In,Yes,10,239
16123510,F,45,African American,College,25K --50K,North,Airport Hotels,2/9/2016,2/10/2016,12/5/2015,1,1,1,BB,No,No,Refundable,Online,Yes,Check-In,Yes,5,138
16990850,M,47,Asian American,High-School,>100K,South,City Hotel,2/9/2016,2/10/2016,11/20/2015,3,1,0,FB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,201
70210871,F,47,caucasian,College,>100K,South,City Hotel,2/9/2016,2/10/2016,10/18/2015,2,1,0,FB,Yes,No,Non-Refundable,Online,Yes,Canceled,No,0,115
42849235,F,43,Latino,College,25K --50K,South,Airport Hotels,2/28/2017,3/2/2017,10/17/2016,2,2,0,HB,Yes,No,No Deposit,Agent,Yes,Check-In,No,0,137
71850983,F,40,Latino,College,<25K,West,Resort,1/9/2017,1/13/2017,7/27/2016,2,2,0,FB,Yes,Yes,No Deposit,Online,No,Check-In,No,0,235
82640011,F,40,Asian American,Grad,50K -- 100K,West,Resort,2/9/2016,2/12/2016,10/10/2015,2,2,1,FB,Yes,Yes,Refundable,Direct,Yes,Check-In,Yes,15,131
69784286,F,54,caucasian,College,>100K,West,Resort,2/12/2016,2/13/2016,10/14/2015,1,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,116
77180700,F,18,African American,College,<25K,West,City Hotel,2/9/2016,2/10/2016,9/20/2015,1,2,0,FB,No,No,Refundable,Online,Yes,Check-In,Yes,10,132
20016104,M,47,African American,High-School,25K --50K,South,City Hotel,2/12/2016,2/14/2016,1/22/2016,3,2,2,FB,Yes,No,No Deposit,Online,Yes,No-Show,Yes,25,190
1414737,F,36,caucasian,High-School,<25K,South,Airport Hotels,2/9/2016,2/10/2016,9/27/2015,2,2,1,FB,Yes,Yes,Non-Refundable,Direct,Yes,No-Show,No,0,151
62857652,M,58,African American,Grad,<25K,South,City Hotel,2/9/2016,2/11/2016,8/5/2015,1,2,0,FB,Yes,Yes,Non-Refundable,Online,Yes,No-Show,Yes,5,227
56507515,F,37,African American,College,25K --50K,West,Airport Hotels,2/9/2016,2/11/2016,8/18/2015,2,3,1,FB,No,No,No Deposit,Online,No,Check-In,Yes,10,136
11112913,M,61,African American,Grad,<25K,South,City Hotel,2/9/2016,2/10/2016,10/17/2015,2,2,1,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,132
93765744,M,51,African American,College,25K --50K,South,Resort,2/9/2016,2/10/2016,9/12/2015,1,1,1,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,168
66381726,M,33,Asian American,College,25K --50K,North,City Hotel,2/9/2016,2/13/2016,8/3/2015,1,1,0,HB,No,No,Refundable,Direct,Yes,Canceled,No,0,206
89928157,F,59,Asian American,Mid-School,25K --50K,South,Airport Hotels,2/9/2016,2/10/2016,11/7/2015,2,3,1,HB,No,No,Refundable,Agent,Yes,Canceled,Yes,5,103
43376389,M,66,Latino,College,50K -- 100K,South,Resort,2/9/2016,2/11/2016,8/5/2015,2,2,1,BB,No,No,Refundable,Online,Yes,No-Show,Yes,5,197
85386239,F,70,Asian American,College,25K --50K,North,Airport Hotels,2/9/2016,2/12/2016,9/7/2015,2,1,1,FB,Yes,Yes,No Deposit,Online,Yes,No-Show,Yes,25,167
3595864,M,63,Asian American,High-School,25K --50K,East,Resort,2/9/2016,2/10/2016,11/1/2015,1,1,0,BB,Yes,No,No Deposit,Agent,No,Check-In,Yes,10,242
1892750,F,32,African American,Mid-School,50K -- 100K,South,City Hotel,2/9/2016,2/12/2016,1/30/2016,1,1,1,HB,Yes,No,Refundable,Online,Yes,No-Show,Yes,15,209
5728834,M,36,African American,College,<25K,North,Airport Hotels,2/9/2016,2/10/2016,11/6/2015,4,3,1,HB,No,No,No Deposit,Direct,No,Check-In,Yes,10,113
94314805,M,35,Asian American,High-School,50K -- 100K,East,City Hotel,2/15/2016,2/16/2016,8/29/2015,1,1,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,205
48933103,M,59,Latino,College,25K --50K,West,Airport Hotels,2/9/2016,2/11/2016,2/4/2016,3,2,1,BB,Yes,No,No Deposit,Online,No,Canceled,Yes,30,205
90072893,M,28,African American,College,50K -- 100K,North,Resort,2/9/2016,2/10/2016,10/5/2015,2,3,0,BB,Yes,Yes,No Deposit,Direct,Yes,No-Show,No,0,105
37769501,F,20,Asian American,College,>100K,South,Airport Hotels,2/9/2016,2/13/2016,11/9/2015,2,1,1,BB,Yes,No,No Deposit,Direct,No,Canceled,No,0,205
19757511,F,54,African American,Grad,25K --50K,North,Resort,2/9/2016,2/11/2016,10/27/2015,5,2,0,BB,Yes,No,Refundable,Agent,Yes,No-Show,No,0,180
33878959,M,52,African American,College,50K -- 100K,North,City Hotel,2/9/2016,2/10/2016,12/25/2015,1,1,1,FB,No,No,No Deposit,Agent,Yes,Check-In,Yes,25,245
79246433,M,63,caucasian,College,50K -- 100K,North,Airport Hotels,2/12/2016,2/14/2016,9/20/2015,4,3,0,FB,No,No,No Deposit,Agent,No,Check-In,No,0,131
39798401,M,65,caucasian,College,50K -- 100K,South,Resort,2/9/2016,2/10/2016,7/17/2015,1,3,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,113
28088026,M,28,Latino,College,25K --50K,South,Resort,2/9/2016,2/10/2016,8/8/2015,1,2,1,HB,No,No,Refundable,Direct,No,Canceled,Yes,10,111
75367495,M,60,caucasian,Mid-School,25K --50K,South,Resort,2/12/2016,2/15/2016,2/2/2016,4,2,0,HB,No,No,No Deposit,Online,Yes,Check-In,Yes,10,131
97051434,F,51,Asian American,High-School,25K --50K,South,City Hotel,2/10/2016,2/11/2016,7/10/2015,2,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,10,247
8353086,F,62,Asian American,College,50K -- 100K,East,Airport Hotels,2/12/2017,2/16/2017,9/21/2016,1,2,0,FB,Yes,No,No Deposit,Direct,No,Canceled,Yes,25,104
33112983,F,59,African American,High-School,25K --50K,South,Resort,2/10/2016,2/12/2016,1/18/2016,2,1,0,FB,No,No,Refundable,Online,Yes,Check-In,Yes,40,175
89760560,M,51,Asian American,College,50K -- 100K,North,Resort,2/10/2016,2/13/2016,9/5/2015,3,1,1,BB,No,No,Refundable,Direct,Yes,No-Show,Yes,5,100
72574572,F,60,African American,Grad,25K --50K,North,Resort,2/10/2016,2/12/2016,12/19/2015,4,2,0,BB,No,No,No Deposit,Online,Yes,Check-In,Yes,20,187
91918653,F,33,Latino,College,<25K,East,City Hotel,2/10/2016,2/11/2016,8/8/2015,2,1,1,HB,No,No,No Deposit,Direct,Yes,Check-In,No,0,111
75001620,M,49,Asian American,College,25K --50K,South,Airport Hotels,4/9/2017,4/11/2017,3/25/2017,1,1,0,FB,Yes,Yes,Non-Refundable,Direct,Yes,Check-In,Yes,20,184
91653139,M,20,caucasian,College,25K --50K,South,Resort,2/10/2016,2/12/2016,9/21/2015,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,Yes,5,226
30232650,M,28,Latino,Grad,50K -- 100K,West,Airport Hotels,2/10/2016,2/11/2016,11/6/2015,2,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,132
38502167,F,19,caucasian,Grad,<25K,East,Airport Hotels,2/10/2016,2/11/2016,10/7/2015,2,2,0,FB,No,No,Refundable,Direct,Yes,Check-In,Yes,25,237
3517714,M,40,caucasian,College,<25K,West,City Hotel,2/13/2016,2/16/2016,10/1/2015,1,3,1,FB,Yes,No,Non-Refundable,Direct,Yes,Check-In,Yes,5,192
98425040,M,44,Asian American,College,<25K,South,Resort,2/10/2016,2/11/2016,10/22/2015,3,3,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,No,0,209
87760149,M,29,caucasian,High-School,50K -- 100K,East,Airport Hotels,2/10/2016,2/11/2016,12/26/2015,1,1,1,FB,No,No,No Deposit,Online,No,No-Show,No,0,240
6407911,M,31,caucasian,Mid-School,25K --50K,East,Airport Hotels,2/13/2016,2/14/2016,1/15/2016,4,1,1,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,10,214
68823315,M,58,Latino,High-School,50K -- 100K,West,Airport Hotels,2/10/2016,2/13/2016,9/14/2015,4,1,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,15,139
66129789,F,66,caucasian,Grad,50K -- 100K,South,Resort,2/10/2016,2/12/2016,7/7/2015,2,2,0,HB,Yes,No,Refundable,Direct,Yes,Canceled,Yes,10,125
75034562,F,45,caucasian,High-School,25K --50K,East,Resort,2/11/2016,2/12/2016,7/21/2015,2,1,1,HB,No,No,Refundable,Direct,Yes,Check-In,Yes,10,179
77179508,F,39,Asian American,College,<25K,East,City Hotel,2/10/2016,2/11/2016,9/5/2015,1,2,0,FB,Yes,No,Refundable,Direct,Yes,Canceled,No,0,104
83149025,M,60,Asian American,Mid-School,<25K,South,Resort,2/10/2016,2/11/2016,12/6/2015,5,1,1,FB,No,No,Refundable,Online,Yes,Canceled,Yes,30,135
38575578,F,63,caucasian,High-School,<25K,East,Airport Hotels,2/10/2016,2/11/2016,2/6/2016,2,1,0,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,40,143
85005913,F,42,Asian American,College,<25K,South,City Hotel,2/10/2016,2/11/2016,8/29/2015,1,3,1,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,20,202
20532190,F,25,African American,Mid-School,25K --50K,South,Resort,2/10/2016,2/11/2016,8/13/2015,5,1,0,HB,No,No,No Deposit,Direct,No,Canceled,No,0,247
31793414,M,57,African American,Grad,<25K,East,Airport Hotels,2/10/2016,2/11/2016,9/8/2015,1,2,0,BB,No,No,Non-Refundable,Direct,No,Canceled,Yes,25,100
98530699,M,38,Asian American,College,25K --50K,South,City Hotel,2/10/2016,2/12/2016,2/10/2016,5,2,0,BB,No,No,Refundable,Online,Yes,Check-In,Yes,40,108
33649221,F,23,Latino,High-School,50K -- 100K,South,City Hotel,2/10/2016,2/13/2016,8/27/2015,3,2,1,HB,Yes,Yes,No Deposit,Direct,Yes,Check-In,No,0,219
14820838,F,34,caucasian,College,25K --50K,North,Airport Hotels,2/10/2016,2/12/2016,12/14/2015,2,1,0,HB,No,No,No Deposit,Agent,No,Check-In,Yes,40,240
20564648,M,42,Asian American,Grad,>100K,East,Airport Hotels,2/10/2016,2/12/2016,11/15/2015,4,2,1,BB,No,No,No Deposit,Agent,Yes,Check-In,No,0,188
65744294,F,70,Latino,Grad,25K --50K,East,Airport Hotels,2/10/2016,2/12/2016,8/24/2015,2,2,0,BB,No,No,No Deposit,Online,No,Check-In,Yes,20,178
40695243,F,48,caucasian,College,25K --50K,South,Resort,2/10/2016,2/13/2016,10/16/2015,4,2,0,FB,No,No,No Deposit,Direct,Yes,Canceled,Yes,5,207
18694282,F,26,African American,Grad,<25K,East,Resort,2/10/2016,2/11/2016,12/21/2015,3,3,1,BB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,5,197
17588982,M,49,Latino,Grad,25K --50K,East,City Hotel,2/10/2016,2/12/2016,8/29/2015,2,1,1,FB,Yes,No,Non-Refundable,Online,Yes,Check-In,No,0,142
71273406,F,50,African American,Mid-School,<25K,West,City Hotel,2/10/2016,2/13/2016,11/30/2015,2,1,1,FB,Yes,No,Refundable,Online,Yes,Canceled,No,0,116
61061453,F,56,Asian American,College,50K -- 100K,North,Airport Hotels,2/11/2016,2/12/2016,11/23/2015,5,2,1,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,186
1484305,F,54,caucasian,College,>100K,North,City Hotel,2/11/2016,2/12/2016,1/23/2016,3,1,1,FB,No,No,Refundable,Online,No,Canceled,Yes,10,227
43664537,M,32,Asian American,College,>100K,South,City Hotel,2/11/2016,2/13/2016,1/4/2016,2,1,1,FB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,10,209
95318540,M,26,caucasian,College,50K -- 100K,East,Resort,2/11/2016,2/14/2016,12/23/2015,2,2,0,HB,Yes,No,No Deposit,Agent,No,Check-In,No,0,227
5786982,M,43,Asian American,College,>100K,South,Airport Hotels,2/11/2016,2/13/2016,10/26/2015,3,2,0,FB,No,No,No Deposit,Online,No,Check-In,Yes,5,120
55468797,F,20,caucasian,College,<25K,South,City Hotel,2/11/2016,2/12/2016,8/27/2015,2,3,1,HB,No,No,No Deposit,Direct,Yes,Check-In,Yes,25,227
10746033,F,62,Asian American,College,>100K,North,City Hotel,2/28/2016,2/29/2016,12/19/2015,1,3,1,BB,No,No,No Deposit,Direct,No,Check-In,Yes,15,131
78094344,F,49,African American,Grad,25K --50K,East,City Hotel,4/8/2016,4/11/2016,3/6/2016,1,3,0,HB,No,No,No Deposit,Online,No,Canceled,Yes,5,133
2302381,F,53,caucasian,Grad,<25K,North,City Hotel,2/11/2016,2/12/2016,11/6/2015,3,1,0,HB,Yes,No,No Deposit,Online,Yes,Check-In,Yes,10,194
2941535,F,52,African American,College,<25K,South,Resort,4/12/2016,4/13/2016,10/26/2015,2,3,0,HB,No,No,No Deposit,Online,Yes,Check-In,No,0,225
93048483,M,70,Asian American,College,>100K,South,City Hotel,6/16/2016,6/18/2016,3/9/2016,1,1,0,FB,No,No,No Deposit,Online,Yes,Check-In,No,0,194
26714693,F,40,Asian American,College,25K --50K,West,City Hotel,2/11/2016,2/13/2016,12/13/2015,1,2,1,FB,Yes,No,Refundable,Online,Yes,Check-In,Yes,5,123
